,Unicode,Character
10369,\u7680,皀
10370,\u7681,皁
10371,\u7682,皂
10372,\u7683,皃
10373,\u7684,的
10374,\u7685,皅
10375,\u7686,皆
10376,\u7687,皇
10377,\u7688,皈
10378,\u7689,皉
10379,\u768A,皊
10380,\u768B,皋
10381,\u768C,皌
10382,\u768D,皍
10383,\u768E,皎
10384,\u768F,皏
10385,\u7690,皐
10386,\u7691,皑
10387,\u7692,皒
10388,\u7693,皓
10389,\u7694,皔
10390,\u7695,皕
10391,\u7696,皖
10392,\u7697,皗
10393,\u7698,皘
10394,\u7699,皙
10395,\u769A,皚
10396,\u769B,皛
10397,\u769C,皜
10398,\u769D,皝
10399,\u769E,皞
10400,\u769F,皟
10401,\u76A0,皠
10402,\u76A1,皡
10403,\u76A2,皢
10404,\u76A3,皣
10405,\u76A4,皤
10406,\u76A5,皥
10407,\u76A6,皦
10408,\u76A7,皧
10409,\u76A8,皨
10410,\u76A9,皩
10411,\u76AA,皪
10412,\u76AB,皫
10413,\u76AC,皬
10414,\u76AD,皭
10415,\u76AE,皮
10416,\u76AF,皯
10417,\u76B0,皰
10418,\u76B1,皱
10419,\u76B2,皲
10420,\u76B3,皳
10421,\u76B4,皴
10422,\u76B5,皵
10423,\u76B6,皶
10424,\u76B7,皷
10425,\u76B8,皸
10426,\u76B9,皹
10427,\u76BA,皺
10428,\u76BB,皻
10429,\u76BC,皼
10430,\u76BD,皽
10431,\u76BE,皾
10432,\u76BF,皿
10433,\u76C0,盀
10434,\u76C1,盁
10435,\u76C2,盂
10436,\u76C3,盃
10437,\u76C4,盄
10438,\u76C5,盅
10439,\u76C6,盆
10440,\u76C7,盇
10441,\u76C8,盈
10442,\u76C9,盉
10443,\u76CA,益
10444,\u76CB,盋
10445,\u76CC,盌
10446,\u76CD,盍
10447,\u76CE,盎
10448,\u76CF,盏
10449,\u76D0,盐
10450,\u76D1,监
10451,\u76D2,盒
10452,\u76D3,盓
10453,\u76D4,盔
10454,\u76D5,盕
10455,\u76D6,盖
10456,\u76D7,盗
10457,\u76D8,盘
10458,\u76D9,盙
10459,\u76DA,盚
10460,\u76DB,盛
10461,\u76DC,盜
10462,\u76DD,盝
10463,\u76DE,盞
10464,\u76DF,盟
10465,\u76E0,盠
10466,\u76E1,盡
10467,\u76E2,盢
10468,\u76E3,監
10469,\u76E4,盤
10470,\u76E5,盥
10471,\u76E6,盦
10472,\u76E7,盧
10473,\u76E8,盨
10474,\u76E9,盩
10475,\u76EA,盪
10476,\u76EB,盫
10477,\u76EC,盬
10478,\u76ED,盭
10479,\u76EE,目
10480,\u76EF,盯
10481,\u76F0,盰
10482,\u76F1,盱
10483,\u76F2,盲
10484,\u76F3,盳
10485,\u76F4,直
10486,\u76F5,盵
10487,\u76F6,盶
10488,\u76F7,盷
10489,\u76F8,相
10490,\u76F9,盹
10491,\u76FA,盺
10492,\u76FB,盻
10493,\u76FC,盼
10494,\u76FD,盽
10495,\u76FE,盾
10496,\u76FF,盿
10497,\u7700,眀
10498,\u7701,省
10499,\u7702,眂
10500,\u7703,眃
10501,\u7704,眄
10502,\u7705,眅
10503,\u7706,眆
10504,\u7707,眇
10505,\u7708,眈
10506,\u7709,眉
10507,\u770A,眊
10508,\u770B,看
10509,\u770C,県
10510,\u770D,眍
10511,\u770E,眎
10512,\u770F,眏
10513,\u7710,眐
10514,\u7711,眑
10515,\u7712,眒
10516,\u7713,眓
10517,\u7714,眔
10518,\u7715,眕
10519,\u7716,眖
10520,\u7717,眗
10521,\u7718,眘
10522,\u7719,眙
10523,\u771A,眚
10524,\u771B,眛
10525,\u771C,眜
10526,\u771D,眝
10527,\u771E,眞
10528,\u771F,真
10529,\u7720,眠
10530,\u7721,眡
10531,\u7722,眢
10532,\u7723,眣
10533,\u7724,眤
10534,\u7725,眥
10535,\u7726,眦
10536,\u7727,眧
10537,\u7728,眨
10538,\u7729,眩
10539,\u772A,眪
10540,\u772B,眫
10541,\u772C,眬
10542,\u772D,眭
10543,\u772E,眮
10544,\u772F,眯
10545,\u7730,眰
10546,\u7731,眱
10547,\u7732,眲
10548,\u7733,眳
10549,\u7734,眴
10550,\u7735,眵
10551,\u7736,眶
10552,\u7737,眷
10553,\u7738,眸
10554,\u7739,眹
10555,\u773A,眺
10556,\u773B,眻
10557,\u773C,眼
10558,\u773D,眽
10559,\u773E,眾
10560,\u773F,眿
10561,\u7740,着
10562,\u7741,睁
10563,\u7742,睂
10564,\u7743,睃
10565,\u7744,睄
10566,\u7745,睅
10567,\u7746,睆
10568,\u7747,睇
10569,\u7748,睈
10570,\u7749,睉
10571,\u774A,睊
10572,\u774B,睋
10573,\u774C,睌
10574,\u774D,睍
10575,\u774E,睎
10576,\u774F,睏
10577,\u7750,睐
10578,\u7751,睑
10579,\u7752,睒
10580,\u7753,睓
10581,\u7754,睔
10582,\u7755,睕
10583,\u7756,睖
10584,\u7757,睗
10585,\u7758,睘
10586,\u7759,睙
10587,\u775A,睚
10588,\u775B,睛
10589,\u775C,睜
10590,\u775D,睝
10591,\u775E,睞
10592,\u775F,睟
10593,\u7760,睠
10594,\u7761,睡
10595,\u7762,睢
10596,\u7763,督
10597,\u7764,睤
10598,\u7765,睥
10599,\u7766,睦
10600,\u7767,睧
10601,\u7768,睨
10602,\u7769,睩
10603,\u776A,睪
10604,\u776B,睫
10605,\u776C,睬
10606,\u776D,睭
10607,\u776E,睮
10608,\u776F,睯
10609,\u7770,睰
10610,\u7771,睱
10611,\u7772,睲
10612,\u7773,睳
10613,\u7774,睴
10614,\u7775,睵
10615,\u7776,睶
10616,\u7777,睷
10617,\u7778,睸
10618,\u7779,睹
10619,\u777A,睺
10620,\u777B,睻
10621,\u777C,睼
10622,\u777D,睽
10623,\u777E,睾
10624,\u777F,睿
10625,\u7780,瞀
10626,\u7781,瞁
10627,\u7782,瞂
10628,\u7783,瞃
10629,\u7784,瞄
10630,\u7785,瞅
10631,\u7786,瞆
10632,\u7787,瞇
10633,\u7788,瞈
10634,\u7789,瞉
10635,\u778A,瞊
10636,\u778B,瞋
10637,\u778C,瞌
10638,\u778D,瞍
10639,\u778E,瞎
10640,\u778F,瞏
10641,\u7790,瞐
10642,\u7791,瞑
10643,\u7792,瞒
10644,\u7793,瞓
10645,\u7794,瞔
10646,\u7795,瞕
10647,\u7796,瞖
10648,\u7797,瞗
10649,\u7798,瞘
10650,\u7799,瞙
10651,\u779A,瞚
10652,\u779B,瞛
10653,\u779C,瞜
10654,\u779D,瞝
10655,\u779E,瞞
10656,\u779F,瞟
10657,\u77A0,瞠
10658,\u77A1,瞡
10659,\u77A2,瞢
10660,\u77A3,瞣
10661,\u77A4,瞤
10662,\u77A5,瞥
10663,\u77A6,瞦
10664,\u77A7,瞧
10665,\u77A8,瞨
10666,\u77A9,瞩
10667,\u77AA,瞪
10668,\u77AB,瞫
10669,\u77AC,瞬
10670,\u77AD,瞭
10671,\u77AE,瞮
10672,\u77AF,瞯
10673,\u77B0,瞰
10674,\u77B1,瞱
10675,\u77B2,瞲
10676,\u77B3,瞳
10677,\u77B4,瞴
10678,\u77B5,瞵
10679,\u77B6,瞶
10680,\u77B7,瞷
10681,\u77B8,瞸
10682,\u77B9,瞹
10683,\u77BA,瞺
10684,\u77BB,瞻
10685,\u77BC,瞼
10686,\u77BD,瞽
10687,\u77BE,瞾
10688,\u77BF,瞿
10689,\u77C0,矀
10690,\u77C1,矁
10691,\u77C2,矂
10692,\u77C3,矃
10693,\u77C4,矄
10694,\u77C5,矅
10695,\u77C6,矆
10696,\u77C7,矇
10697,\u77C8,矈
10698,\u77C9,矉
10699,\u77CA,矊
10700,\u77CB,矋
10701,\u77CC,矌
10702,\u77CD,矍
10703,\u77CE,矎
10704,\u77CF,矏
10705,\u77D0,矐
10706,\u77D1,矑
10707,\u77D2,矒
10708,\u77D3,矓
10709,\u77D4,矔
10710,\u77D5,矕
10711,\u77D6,矖
10712,\u77D7,矗
10713,\u77D8,矘
10714,\u77D9,矙
10715,\u77DA,矚
10716,\u77DB,矛
10717,\u77DC,矜
10718,\u77DD,矝
10719,\u77DE,矞
10720,\u77DF,矟
10721,\u77E0,矠
10722,\u77E1,矡
10723,\u77E2,矢
10724,\u77E3,矣
10725,\u77E4,矤
10726,\u77E5,知
10727,\u77E6,矦
10728,\u77E7,矧
10729,\u77E8,矨
10730,\u77E9,矩
10731,\u77EA,矪
10732,\u77EB,矫
10733,\u77EC,矬
10734,\u77ED,短
10735,\u77EE,矮
10736,\u77EF,矯
10737,\u77F0,矰
10738,\u77F1,矱
10739,\u77F2,矲
10740,\u77F3,石
10741,\u77F4,矴
10742,\u77F5,矵
10743,\u77F6,矶
10744,\u77F7,矷
10745,\u77F8,矸
10746,\u77F9,矹
10747,\u77FA,矺
10748,\u77FB,矻
10749,\u77FC,矼
10750,\u77FD,矽
10751,\u77FE,矾
10752,\u77FF,矿
10753,\u7800,砀
10754,\u7801,码
10755,\u7802,砂
10756,\u7803,砃
10757,\u7804,砄
10758,\u7805,砅
10759,\u7806,砆
10760,\u7807,砇
10761,\u7808,砈
10762,\u7809,砉
10763,\u780A,砊
10764,\u780B,砋
10765,\u780C,砌
10766,\u780D,砍
10767,\u780E,砎
10768,\u780F,砏
10769,\u7810,砐
10770,\u7811,砑
10771,\u7812,砒
10772,\u7813,砓
10773,\u7814,研
10774,\u7815,砕
10775,\u7816,砖
10776,\u7817,砗
10777,\u7818,砘
10778,\u7819,砙
10779,\u781A,砚
10780,\u781B,砛
10781,\u781C,砜
10782,\u781D,砝
10783,\u781E,砞
10784,\u781F,砟
10785,\u7820,砠
10786,\u7821,砡
10787,\u7822,砢
10788,\u7823,砣
10789,\u7824,砤
10790,\u7825,砥
10791,\u7826,砦
10792,\u7827,砧
10793,\u7828,砨
10794,\u7829,砩
10795,\u782A,砪
10796,\u782B,砫
10797,\u782C,砬
10798,\u782D,砭
10799,\u782E,砮
10800,\u782F,砯
10801,\u7830,砰
10802,\u7831,砱
10803,\u7832,砲
10804,\u7833,砳
10805,\u7834,破
10806,\u7835,砵
10807,\u7836,砶
10808,\u7837,砷
10809,\u7838,砸
10810,\u7839,砹
10811,\u783A,砺
10812,\u783B,砻
10813,\u783C,砼
10814,\u783D,砽
10815,\u783E,砾
10816,\u783F,砿
10817,\u7840,础
10818,\u7841,硁
10819,\u7842,硂
10820,\u7843,硃
10821,\u7844,硄
10822,\u7845,硅
10823,\u7846,硆
10824,\u7847,硇
10825,\u7848,硈
10826,\u7849,硉
10827,\u784A,硊
10828,\u784B,硋
10829,\u784C,硌
10830,\u784D,硍
10831,\u784E,硎
10832,\u784F,硏
10833,\u7850,硐
10834,\u7851,硑
10835,\u7852,硒
10836,\u7853,硓
10837,\u7854,硔
10838,\u7855,硕
10839,\u7856,硖
10840,\u7857,硗
10841,\u7858,硘
10842,\u7859,硙
10843,\u785A,硚
10844,\u785B,硛
10845,\u785C,硜
10846,\u785D,硝
10847,\u785E,硞
10848,\u785F,硟
10849,\u7860,硠
10850,\u7861,硡
10851,\u7862,硢
10852,\u7863,硣
10853,\u7864,硤
10854,\u7865,硥
10855,\u7866,硦
10856,\u7867,硧
10857,\u7868,硨
10858,\u7869,硩
10859,\u786A,硪
10860,\u786B,硫
10861,\u786C,硬
10862,\u786D,硭
10863,\u786E,确
10864,\u786F,硯
10865,\u7870,硰
10866,\u7871,硱
10867,\u7872,硲
10868,\u7873,硳
10869,\u7874,硴
10870,\u7875,硵
10871,\u7876,硶
10872,\u7877,硷
10873,\u7878,硸
10874,\u7879,硹
10875,\u787A,硺
10876,\u787B,硻
10877,\u787C,硼
10878,\u787D,硽
10879,\u787E,硾
10880,\u787F,硿
10881,\u7880,碀
10882,\u7881,碁
10883,\u7882,碂
10884,\u7883,碃
10885,\u7884,碄
10886,\u7885,碅
10887,\u7886,碆
10888,\u7887,碇
10889,\u7888,碈
10890,\u7889,碉
10891,\u788A,碊
10892,\u788B,碋
10893,\u788C,碌
10894,\u788D,碍
10895,\u788E,碎
10896,\u788F,碏
10897,\u7890,碐
10898,\u7891,碑
10899,\u7892,碒
10900,\u7893,碓
10901,\u7894,碔
10902,\u7895,碕
10903,\u7896,碖
10904,\u7897,碗
10905,\u7898,碘
10906,\u7899,碙
10907,\u789A,碚
10908,\u789B,碛
10909,\u789C,碜
10910,\u789D,碝
10911,\u789E,碞
10912,\u789F,碟
10913,\u78A0,碠
10914,\u78A1,碡
10915,\u78A2,碢
10916,\u78A3,碣
10917,\u78A4,碤
10918,\u78A5,碥
10919,\u78A6,碦
10920,\u78A7,碧
10921,\u78A8,碨
10922,\u78A9,碩
10923,\u78AA,碪
10924,\u78AB,碫
10925,\u78AC,碬
10926,\u78AD,碭
10927,\u78AE,碮
10928,\u78AF,碯
10929,\u78B0,碰
10930,\u78B1,碱
10931,\u78B2,碲
10932,\u78B3,碳
10933,\u78B4,碴
10934,\u78B5,碵
10935,\u78B6,碶
10936,\u78B7,碷
10937,\u78B8,碸
10938,\u78B9,碹
10939,\u78BA,確
10940,\u78BB,碻
10941,\u78BC,碼
10942,\u78BD,碽
10943,\u78BE,碾
10944,\u78BF,碿
10945,\u78C0,磀
10946,\u78C1,磁
10947,\u78C2,磂
10948,\u78C3,磃
10949,\u78C4,磄
10950,\u78C5,磅
10951,\u78C6,磆
10952,\u78C7,磇
10953,\u78C8,磈
10954,\u78C9,磉
10955,\u78CA,磊
10956,\u78CB,磋
10957,\u78CC,磌
10958,\u78CD,磍
10959,\u78CE,磎
10960,\u78CF,磏
10961,\u78D0,磐
10962,\u78D1,磑
10963,\u78D2,磒
10964,\u78D3,磓
10965,\u78D4,磔
10966,\u78D5,磕
10967,\u78D6,磖
10968,\u78D7,磗
10969,\u78D8,磘
10970,\u78D9,磙
10971,\u78DA,磚
10972,\u78DB,磛
10973,\u78DC,磜
10974,\u78DD,磝
10975,\u78DE,磞
10976,\u78DF,磟
10977,\u78E0,磠
10978,\u78E1,磡
10979,\u78E2,磢
10980,\u78E3,磣
10981,\u78E4,磤
10982,\u78E5,磥
10983,\u78E6,磦
10984,\u78E7,磧
10985,\u78E8,磨
10986,\u78E9,磩
10987,\u78EA,磪
10988,\u78EB,磫
10989,\u78EC,磬
10990,\u78ED,磭
10991,\u78EE,磮
10992,\u78EF,磯
10993,\u78F0,磰
10994,\u78F1,磱
10995,\u78F2,磲
10996,\u78F3,磳
10997,\u78F4,磴
10998,\u78F5,磵
10999,\u78F6,磶
11000,\u78F7,磷
11001,\u78F8,磸
11002,\u78F9,磹
11003,\u78FA,磺
11004,\u78FB,磻
11005,\u78FC,磼
11006,\u78FD,磽
11007,\u78FE,磾
11008,\u78FF,磿
11009,\u7900,礀
11010,\u7901,礁
11011,\u7902,礂
11012,\u7903,礃
11013,\u7904,礄
11014,\u7905,礅
11015,\u7906,礆
11016,\u7907,礇
11017,\u7908,礈
11018,\u7909,礉
11019,\u790A,礊
11020,\u790B,礋
11021,\u790C,礌
11022,\u790D,礍
11023,\u790E,礎
11024,\u790F,礏
11025,\u7910,礐
11026,\u7911,礑
11027,\u7912,礒
11028,\u7913,礓
11029,\u7914,礔
11030,\u7915,礕
11031,\u7916,礖
11032,\u7917,礗
11033,\u7918,礘
11034,\u7919,礙
11035,\u791A,礚
11036,\u791B,礛
11037,\u791C,礜
11038,\u791D,礝
11039,\u791E,礞
11040,\u791F,礟
11041,\u7920,礠
11042,\u7921,礡
11043,\u7922,礢
11044,\u7923,礣
11045,\u7924,礤
11046,\u7925,礥
11047,\u7926,礦
11048,\u7927,礧
11049,\u7928,礨
11050,\u7929,礩
11051,\u792A,礪
11052,\u792B,礫
11053,\u792C,礬
11054,\u792D,礭
11055,\u792E,礮
11056,\u792F,礯
11057,\u7930,礰
11058,\u7931,礱
11059,\u7932,礲
11060,\u7933,礳
11061,\u7934,礴
11062,\u7935,礵
11063,\u7936,礶
11064,\u7937,礷
11065,\u7938,礸
11066,\u7939,礹
11067,\u793A,示
11068,\u793B,礻
11069,\u793C,礼
11070,\u793D,礽
11071,\u793E,社
11072,\u793F,礿
11073,\u7940,祀
11074,\u7941,祁
11075,\u7942,祂
11076,\u7943,祃
11077,\u7944,祄
11078,\u7945,祅
11079,\u7946,祆
11080,\u7947,祇
11081,\u7948,祈
11082,\u7949,祉
11083,\u794A,祊
11084,\u794B,祋
11085,\u794C,祌
11086,\u794D,祍
11087,\u794E,祎
11088,\u794F,祏
11089,\u7950,祐
11090,\u7951,祑
11091,\u7952,祒
11092,\u7953,祓
11093,\u7954,祔
11094,\u7955,祕
11095,\u7956,祖
11096,\u7957,祗
11097,\u7958,祘
11098,\u7959,祙
11099,\u795A,祚
11100,\u795B,祛
11101,\u795C,祜
11102,\u795D,祝
11103,\u795E,神
11104,\u795F,祟
11105,\u7960,祠
11106,\u7961,祡
11107,\u7962,祢
11108,\u7963,祣
11109,\u7964,祤
11110,\u7965,祥
11111,\u7966,祦
11112,\u7967,祧
11113,\u7968,票
11114,\u7969,祩
11115,\u796A,祪
11116,\u796B,祫
11117,\u796C,祬
11118,\u796D,祭
11119,\u796E,祮
11120,\u796F,祯
11121,\u7970,祰
11122,\u7971,祱
11123,\u7972,祲
11124,\u7973,祳
11125,\u7974,祴
11126,\u7975,祵
11127,\u7976,祶
11128,\u7977,祷
11129,\u7978,祸
11130,\u7979,祹
11131,\u797A,祺
11132,\u797B,祻
11133,\u797C,祼
11134,\u797D,祽
11135,\u797E,祾
11136,\u797F,祿
11137,\u7980,禀
11138,\u7981,禁
11139,\u7982,禂
11140,\u7983,禃
11141,\u7984,禄
11142,\u7985,禅
11143,\u7986,禆
11144,\u7987,禇
11145,\u7988,禈
11146,\u7989,禉
11147,\u798A,禊
11148,\u798B,禋
11149,\u798C,禌
11150,\u798D,禍
11151,\u798E,禎
11152,\u798F,福
11153,\u7990,禐
11154,\u7991,禑
11155,\u7992,禒
11156,\u7993,禓
11157,\u7994,禔
11158,\u7995,禕
11159,\u7996,禖
11160,\u7997,禗
11161,\u7998,禘
11162,\u7999,禙
11163,\u799A,禚
11164,\u799B,禛
11165,\u799C,禜
11166,\u799D,禝
11167,\u799E,禞
11168,\u799F,禟
11169,\u79A0,禠
11170,\u79A1,禡
11171,\u79A2,禢
11172,\u79A3,禣
11173,\u79A4,禤
11174,\u79A5,禥
11175,\u79A6,禦
11176,\u79A7,禧
11177,\u79A8,禨
11178,\u79A9,禩
11179,\u79AA,禪
11180,\u79AB,禫
11181,\u79AC,禬
11182,\u79AD,禭
11183,\u79AE,禮
11184,\u79AF,禯
11185,\u79B0,禰
11186,\u79B1,禱
11187,\u79B2,禲
11188,\u79B3,禳
11189,\u79B4,禴
11190,\u79B5,禵
11191,\u79B6,禶
11192,\u79B7,禷
11193,\u79B8,禸
11194,\u79B9,禹
11195,\u79BA,禺
11196,\u79BB,离
11197,\u79BC,禼
11198,\u79BD,禽
11199,\u79BE,禾
11200,\u79BF,禿
11201,\u79C0,秀
11202,\u79C1,私
11203,\u79C2,秂
11204,\u79C3,秃
11205,\u79C4,秄
11206,\u79C5,秅
11207,\u79C6,秆
11208,\u79C7,秇
11209,\u79C8,秈
11210,\u79C9,秉
11211,\u79CA,秊
11212,\u79CB,秋
11213,\u79CC,秌
11214,\u79CD,种
11215,\u79CE,秎
11216,\u79CF,秏
11217,\u79D0,秐
11218,\u79D1,科
11219,\u79D2,秒
11220,\u79D3,秓
11221,\u79D4,秔
11222,\u79D5,秕
11223,\u79D6,秖
11224,\u79D7,秗
11225,\u79D8,秘
11226,\u79D9,秙
11227,\u79DA,秚
11228,\u79DB,秛
11229,\u79DC,秜
11230,\u79DD,秝
11231,\u79DE,秞
11232,\u79DF,租
11233,\u79E0,秠
11234,\u79E1,秡
11235,\u79E2,秢
11236,\u79E3,秣
11237,\u79E4,秤
11238,\u79E5,秥
11239,\u79E6,秦
11240,\u79E7,秧
11241,\u79E8,秨
11242,\u79E9,秩
11243,\u79EA,秪
11244,\u79EB,秫
11245,\u79EC,秬
11246,\u79ED,秭
11247,\u79EE,秮
11248,\u79EF,积
11249,\u79F0,称
11250,\u79F1,秱
11251,\u79F2,秲
11252,\u79F3,秳
11253,\u79F4,秴
11254,\u79F5,秵
11255,\u79F6,秶
11256,\u79F7,秷
11257,\u79F8,秸
11258,\u79F9,秹
11259,\u79FA,秺
11260,\u79FB,移
11261,\u79FC,秼
11262,\u79FD,秽
11263,\u79FE,秾
11264,\u79FF,秿
11265,\u7A00,稀
11266,\u7A01,稁
11267,\u7A02,稂
11268,\u7A03,稃
11269,\u7A04,稄
11270,\u7A05,稅
11271,\u7A06,稆
11272,\u7A07,稇
11273,\u7A08,稈
11274,\u7A09,稉
11275,\u7A0A,稊
11276,\u7A0B,程
11277,\u7A0C,稌
11278,\u7A0D,稍
11279,\u7A0E,税
11280,\u7A0F,稏
11281,\u7A10,稐
11282,\u7A11,稑
11283,\u7A12,稒
11284,\u7A13,稓
11285,\u7A14,稔
11286,\u7A15,稕
11287,\u7A16,稖
11288,\u7A17,稗
11289,\u7A18,稘
11290,\u7A19,稙
11291,\u7A1A,稚
11292,\u7A1B,稛
11293,\u7A1C,稜
11294,\u7A1D,稝
11295,\u7A1E,稞
11296,\u7A1F,稟
11297,\u7A20,稠
11298,\u7A21,稡
11299,\u7A22,稢
11300,\u7A23,稣
11301,\u7A24,稤
11302,\u7A25,稥
11303,\u7A26,稦
11304,\u7A27,稧
11305,\u7A28,稨
11306,\u7A29,稩
11307,\u7A2A,稪
11308,\u7A2B,稫
11309,\u7A2C,稬
11310,\u7A2D,稭
11311,\u7A2E,種
11312,\u7A2F,稯
11313,\u7A30,稰
11314,\u7A31,稱
11315,\u7A32,稲
11316,\u7A33,稳
11317,\u7A34,稴
11318,\u7A35,稵
11319,\u7A36,稶
11320,\u7A37,稷
11321,\u7A38,稸
11322,\u7A39,稹
11323,\u7A3A,稺
11324,\u7A3B,稻
11325,\u7A3C,稼
11326,\u7A3D,稽
11327,\u7A3E,稾
11328,\u7A3F,稿
11329,\u7A40,穀
11330,\u7A41,穁
11331,\u7A42,穂
11332,\u7A43,穃
11333,\u7A44,穄
11334,\u7A45,穅
11335,\u7A46,穆
11336,\u7A47,穇
11337,\u7A48,穈
11338,\u7A49,穉
11339,\u7A4A,穊
11340,\u7A4B,穋
11341,\u7A4C,穌
11342,\u7A4D,積
11343,\u7A4E,穎
11344,\u7A4F,穏
11345,\u7A50,穐
11346,\u7A51,穑
11347,\u7A52,穒
11348,\u7A53,穓
11349,\u7A54,穔
11350,\u7A55,穕
11351,\u7A56,穖
11352,\u7A57,穗
11353,\u7A58,穘
11354,\u7A59,穙
11355,\u7A5A,穚
11356,\u7A5B,穛
11357,\u7A5C,穜
11358,\u7A5D,穝
11359,\u7A5E,穞
11360,\u7A5F,穟
11361,\u7A60,穠
11362,\u7A61,穡
11363,\u7A62,穢
11364,\u7A63,穣
11365,\u7A64,穤
11366,\u7A65,穥
11367,\u7A66,穦
11368,\u7A67,穧
11369,\u7A68,穨
11370,\u7A69,穩
11371,\u7A6A,穪
11372,\u7A6B,穫
11373,\u7A6C,穬
11374,\u7A6D,穭
11375,\u7A6E,穮
11376,\u7A6F,穯
11377,\u7A70,穰
11378,\u7A71,穱
11379,\u7A72,穲
11380,\u7A73,穳
11381,\u7A74,穴
11382,\u7A75,穵
11383,\u7A76,究
11384,\u7A77,穷
11385,\u7A78,穸
11386,\u7A79,穹
11387,\u7A7A,空
11388,\u7A7B,穻
11389,\u7A7C,穼
11390,\u7A7D,穽
11391,\u7A7E,穾
11392,\u7A7F,穿
11393,\u7A80,窀
11394,\u7A81,突
11395,\u7A82,窂
11396,\u7A83,窃
11397,\u7A84,窄
11398,\u7A85,窅
11399,\u7A86,窆
11400,\u7A87,窇
11401,\u7A88,窈
11402,\u7A89,窉
11403,\u7A8A,窊
11404,\u7A8B,窋
11405,\u7A8C,窌
11406,\u7A8D,窍
11407,\u7A8E,窎
11408,\u7A8F,窏
11409,\u7A90,窐
11410,\u7A91,窑
11411,\u7A92,窒
11412,\u7A93,窓
11413,\u7A94,窔
11414,\u7A95,窕
11415,\u7A96,窖
11416,\u7A97,窗
11417,\u7A98,窘
11418,\u7A99,窙
11419,\u7A9A,窚
11420,\u7A9B,窛
11421,\u7A9C,窜
11422,\u7A9D,窝
11423,\u7A9E,窞
11424,\u7A9F,窟
11425,\u7AA0,窠
11426,\u7AA1,窡
11427,\u7AA2,窢
11428,\u7AA3,窣
11429,\u7AA4,窤
11430,\u7AA5,窥
11431,\u7AA6,窦
11432,\u7AA7,窧
11433,\u7AA8,窨
11434,\u7AA9,窩
11435,\u7AAA,窪
11436,\u7AAB,窫
11437,\u7AAC,窬
11438,\u7AAD,窭
11439,\u7AAE,窮
11440,\u7AAF,窯
11441,\u7AB0,窰
11442,\u7AB1,窱
11443,\u7AB2,窲
11444,\u7AB3,窳
11445,\u7AB4,窴
11446,\u7AB5,窵
11447,\u7AB6,窶
11448,\u7AB7,窷
11449,\u7AB8,窸
11450,\u7AB9,窹
11451,\u7ABA,窺
11452,\u7ABB,窻
11453,\u7ABC,窼
11454,\u7ABD,窽
11455,\u7ABE,窾
11456,\u7ABF,窿
11457,\u7AC0,竀
11458,\u7AC1,竁
11459,\u7AC2,竂
11460,\u7AC3,竃
11461,\u7AC4,竄
11462,\u7AC5,竅
11463,\u7AC6,竆
11464,\u7AC7,竇
11465,\u7AC8,竈
11466,\u7AC9,竉
11467,\u7ACA,竊
11468,\u7ACB,立
11469,\u7ACC,竌
11470,\u7ACD,竍
11471,\u7ACE,竎
11472,\u7ACF,竏
11473,\u7AD0,竐
11474,\u7AD1,竑
11475,\u7AD2,竒
11476,\u7AD3,竓
11477,\u7AD4,竔
11478,\u7AD5,竕
11479,\u7AD6,竖
11480,\u7AD7,竗
11481,\u7AD8,竘
11482,\u7AD9,站
11483,\u7ADA,竚
11484,\u7ADB,竛
11485,\u7ADC,竜
11486,\u7ADD,竝
11487,\u7ADE,竞
11488,\u7ADF,竟
11489,\u7AE0,章
11490,\u7AE1,竡
11491,\u7AE2,竢
11492,\u7AE3,竣
11493,\u7AE4,竤
11494,\u7AE5,童
11495,\u7AE6,竦
11496,\u7AE7,竧
11497,\u7AE8,竨
11498,\u7AE9,竩
11499,\u7AEA,竪
11500,\u7AEB,竫
11501,\u7AEC,竬
11502,\u7AED,竭
11503,\u7AEE,竮
11504,\u7AEF,端
11505,\u7AF0,竰
11506,\u7AF1,竱
11507,\u7AF2,竲
11508,\u7AF3,竳
11509,\u7AF4,竴
11510,\u7AF5,竵
11511,\u7AF6,競
11512,\u7AF7,竷
11513,\u7AF8,竸
11514,\u7AF9,竹
11515,\u7AFA,竺
11516,\u7AFB,竻
11517,\u7AFC,竼
11518,\u7AFD,竽
11519,\u7AFE,竾
11520,\u7AFF,竿
11521,\u7B00,笀
11522,\u7B01,笁
11523,\u7B02,笂
11524,\u7B03,笃
11525,\u7B04,笄
11526,\u7B05,笅
11527,\u7B06,笆
11528,\u7B07,笇
11529,\u7B08,笈
11530,\u7B09,笉
11531,\u7B0A,笊
11532,\u7B0B,笋
11533,\u7B0C,笌
11534,\u7B0D,笍
11535,\u7B0E,笎
11536,\u7B0F,笏
11537,\u7B10,笐
11538,\u7B11,笑
11539,\u7B12,笒
11540,\u7B13,笓
11541,\u7B14,笔
11542,\u7B15,笕
11543,\u7B16,笖
11544,\u7B17,笗
11545,\u7B18,笘
11546,\u7B19,笙
11547,\u7B1A,笚
11548,\u7B1B,笛
11549,\u7B1C,笜
11550,\u7B1D,笝
11551,\u7B1E,笞
11552,\u7B1F,笟
11553,\u7B20,笠
11554,\u7B21,笡
11555,\u7B22,笢
11556,\u7B23,笣
11557,\u7B24,笤
11558,\u7B25,笥
11559,\u7B26,符
11560,\u7B27,笧
11561,\u7B28,笨
